klik	4.5081086
donekle	3.2012782
zasigurno	3.7221797
dakle	1.2174289
brzo	2.1332028
nekoliko	1.2184635
tijekom	2.411455
neka	0.86251354
zavrh	8.091627
smjesta	4.284965
kraj	0.8311048
ovamo	4.7957907
za	9.186955E-4
veoma	4.262986
toliko	1.3641957
najveselije	8.091627
nikuda	8.091627
između	1.4755622
dotad	3.8289475
odostrana	8.091627
odozdo	6.012186
onuda	4.1026435
jedanput	4.7243314
odmalena	6.299868
nikada	1.9452982
odonud	6.299868
navrh	7.3984804
nažalost	2.5347993
nadomak	5.894403
ili	0.048927914
ljudski	2.404652
posredstvom	6.4821897
poslije	1.5993875
iza	0.40868425
usred	3.087681
napokon	1.8911183
okolo	3.7875624
potkraj	4.284965
iz	0.0061406395
naglas	3.0743475
jedino što	3.9327443
nekada	2.5542932
