tvoj	0.8341905
zasigurno	5.3694744
dakle	0.57368404
brzo	0.847686
neće	0.5057937
neka	0.17374378
kraj	0.19473825
vama	0.80512637
htjevši	6.755769
dotad	3.290033
ih	0.0011648225
odostrana	6.755769
njezinim	2.0021787
odozdo	3.9831803
njezinome	4.9640093
odmalena	5.6571565
htjednemo	6.755769
njezinih	2.064421
budite	2.6126342
smo	0.34395066
budete	3.2004209
niste	1.993595
hoćemo	2.785477
nažalost	4.270862
nadomak	6.0626216
ili	0.012888286
našima	4.676327
im	-0.0011634673
onakav	3.3217816
bješe	1.9766455
poslije	0.5695603
je	-0.0011634673
okolo	1.4930787
naokolo	2.2784321
mojega	2.785477
bjesmo	6.0626216
iz	-0.0011634673
onim	0.88365114
ja	-0.0011634673
budimo	4.0477185
bjeh	3.388473
sebe	0.5154931
previše	2.3737423
takav	1.5517622
dok	0.21907732
sebi	0.45498312
dotle	2.0195706
ću	0.02236703
svagda	2.3369284
nećete	2.2449095
njihovu	1.9682772
njihovo	1.7859557
onoliko	3.3545716
triput	3.5368931
uzduž	4.1908197
obdan	5.146331
dovle	5.3694744
kojekuda	4.270862
htje	0.5675048
nekako	1.0893422
njihovi	1.4376489
gle	0.019988908
njihove	1.5572718
dokle	2.7484357
htijasmo	6.755769
pod	0.016432295
mog	0.044028528
njihova	1.5087448
najviše	1.1798198
kasno	1.4776542
dosad	1.0654094
moj	0.1890965
ho-ruk	6.755769
mom	0.45681968
htijahu	6.755769
eto	0.16272439
vrh	1.0553254
zbogom	1.6620188
bijaste	4.558544
našem	1.9850843
svakojako	3.9225557
onolik	3.0668895
svojom	0.90644413
mojom	2.785477
pred	0.03434322
eventualno	4.3578734
nikako	1.0687935
hop	2.7484357
našeg	1.585285
svojoj	0.59878993
mojoj	1.8285153
nabolje	4.9640093
osim	1.2586007
proljetos	4.558544
ponekad	4.9640093
vi	-0.0011634673
njena	1.3530916
sobom	0.7371757
puno	0.8315131
evo	0.17651771
rijetko	2.0021787
odviše	2.386321
njemu	0.40662992
htijaše	5.6571565
pokraj	1.8654197
uzaman	5.3694744
doista	2.0021787
uz	0.0058377283
budući	2.6782315
stvarno	3.4235644
još	0.040385537
naprijed	1.3851309
premalo	3.290033
njegovome	5.6571565
htjeti	3.3545716
hoćete	2.0736377
ovakav	3.2004209
njih	0.23073927
budem	2.0021787
sprama	6.755769
zbog	0.9750254
uf	2.5510764
njim	0.14641967
uslijed	3.8113298
uh	0.10808055
njenu	2.181058
htio	0.68734336
hura	4.676327
njeno	1.1209793
tu	0.0011648225
iako	2.2339804
nigdje	1.6681726
njene	1.5909829
vašega	2.3490496
njeni	1.2145054
nasreću	6.755769
će	0.0
to	-0.0011634673
potpuno	1.4327589
tobom	1.8959565
halo	3.4235644
njezinima	6.0626216
te	-0.0011634673
nasred	2.9271276
odavde	3.7600367
ti	-0.0011634673
njezin	0.43140996
ta	-0.0011634673
su	0.0011648225
brže	1.9517479
vau-vau	6.755769
odjednom	2.9491065
ovoga	1.3530916
ste	0.08373598
htjelo	2.6782315
gotovo	0.73474556
njezinoga	4.1908197
zimus	4.558544
vašemu	3.3217816
hoćaste	6.755769
htjele	4.1167116
naših	2.0736377
se	-0.0011634673
pored	1.8285153
htjeli	2.1210399
si	0.0
našim	2.0736377
sa	-0.0011634673
zum	0.50194013
mojemu	3.4235644
pobogu	6.755769
htijaste	6.755769
toj	0.20183551
tog	0.11197919
hoću	1.585285
ćemo	0.75931686
svojim	0.33252195
nekamo	2.7484357
ovi	0.004667453
najbrže	5.6571565
hoće	0.5000189
tom	0.035548765
dolje	1.1610576
ovo	0.0
među	0.25148076
uskoro	4.3578734
ovu	0.18348637
dovrh	4.3578734
čim	0.23220661
uglavnom	3.8113298
njezina	1.0586754
sasvim	1.5354131
osobito	1.4182309
iš	-0.0011634673
njezine	1.1874244
nismo	2.181058
katkad	1.6743646
ova	0.0011648225
ovom	0.60091084
ovoj	0.71076363
dvaput	2.9271276
ove	0.027140308
potom	2.1307962
njezino	1.1722726
pri	0.0023310033
nikamo	3.2592614
njezinu	1.2627075
svojih	0.9750254
mojih	2.4119635
njome	2.212474
njezini	1.3621414
mojim	1.9766455
tuda	2.8045251
jesam	1.1281478
nekuda	2.6782315
jesi	0.97194374
nisam	0.8949827
nakraj	3.9831803
često	1.1245571
tih	0.2559819
htijući	3.9831803
bijaše	0.52528745
svoga	0.46419978
opet	0.1919134
naime	1.8504941
tim	0.028337197
njega	0.20326103
danas	0.57575226
jesu	1.1647819
jest	0.0900852
sam	-0.0011634673
nedavno	2.5661142
moga	0.22343463
biste	2.2449095
njegovim	1.270972
bijahu	1.0256691
onoga	1.0000267
njegovih	1.5462828
vaš	0.39101815
njegov	0.10419705
svojega	2.5661142
uzalud	1.5300223
tres	0.7693169
odmah	0.4735022
tvojemu	4.3578734
mimo	1.725331
kad	0.004667453
unutar	2.9271276
svejedno	1.9037386
gore	0.85587156
hotijah	6.755769
već	0.03193648
tja	4.9640093
der	0.9238864
put	0.035548765
htjela	1.3176897
budu	1.1138618
bila	0.15453881
bijasmo	3.4976723
njenim	2.181058
svojeg	2.3369284
svojem	2.1505988
budeš	2.6286345
otud	2.9056213
njenih	2.2898607
eno	0.03193648
usuprot	4.0477185
dosta	0.5819828
htjedoh	3.0180993
odsad	2.884568
đija	5.3694744
ijuju	5.6571565
spram	2.8639486
zato	0.4772475
htjednu	6.755769
lijepo	0.70839673
mic	0.65545
njenima	5.6571565
budi	0.6758357
bum	3.0668895
bude	0.44222087
malo	0.19899057
htješe	6.755769
nakon	1.0127658
stoga	1.27513
tek	0.426048
htjedne	4.676327
sinoć	2.5813816
ljetos	3.5777152
manje	0.85587156
makar	1.4827694
hoćasmo	6.755769
ovako	0.8368751
ćete	0.9843278
mljac	4.1908197
zaista	2.386321
ovima	0.44222087
tada	0.95667624
ovime	6.0626216
ehe	2.0923297
vašom	3.8653972
odavna	2.1708014
bogami	3.3545716
vašoj	2.4791028
bome	2.9715793
tras	1.3621414
hoćah	6.755769
htjede	1.5909829
oko	0.027140308
poradi	2.596886
sprijeda	3.5777152
uprkos	5.6571565
nekoliko	0.45681968
iliti	3.0668895
ona	0.03193648
onomu	2.5661142
nje	0.0011648225
nećeš	1.9517479
one	0.16684245
smjesta	2.9715793
ovamo	1.4182309
oni	0.044028528
za	-0.0011634673
toliko	0.59667355
veoma	1.7721623
hotijahu	6.755769
nikuda	3.2004209
ono	0.05503781
između	1.4776542
onome	2.4382808
nju	0.10290589
onuda	3.2294085
onu	0.3555115
jedanput	1.3897929
njihovoj	2.884568
nikada	0.8422659
njihovog	4.4531837
odonud	4.0477185
tvoje	1.5462828
nećemo	2.4791028
naš	0.13836594
svoja	1.8141265
kroz	0.4440341
navrh	3.6647265
svojemu	3.0180993
tvoji	1.9850843
ovomu	2.785477
svoje	0.13037655
njihovom	4.1167116
svoji	0.22781101
tolik	0.49237067
njenog	2.8045251
tvoja	1.5739853
tvojega	4.1908197
iza	0.14641967
usred	2.2018921
tvoju	2.5072737
niz	0.6332761
napokon	0.6354715
ovome	3.0421968
potkraj	3.8653972
svoju	0.26656398
hotjaše	6.755769
naspram	6.755769
tvojoj	2.9715793
tvojom	3.6202748
nekada	2.1406484
ovolik	3.9225557
biše	2.2784321
